ID,Timestamp,Temperature (°C),Humidity (%),Gas Level (ppm),Noise Level (dB),System Alert,Alert Class
24589,2025-04-18 10:48:00,45.3,52.2,143.3,44.3,"Temp, Gas Alert",9
24590,2025-04-18 10:49:00,33.2,43.0,153.6,49.4,Gas Alert,0
24591,2025-04-18 10:50:00,38.4,68.9,102.4,57.4,"Gas, Noise Alert",1
24592,2025-04-18 10:51:00,33.6,55.6,132.2,52.2,"Gas, Noise Alert",1
24593,2025-04-18 10:52:00,36.0,67.2,126.7,41.2,Gas Alert,0
24594,2025-04-18 10:53:00,32.2,58.1,129.8,52.5,"Gas, Noise Alert",1
24595,2025-04-18 10:54:00,52.2,65.7,80.6,55.6,"Temp, Noise Alert",15
24596,2025-04-18 10:55:00,48.6,83.4,123.6,48.1,"Temp, Humidity, Gas Alert",12
24597,2025-04-18 10:56:00,31.3,69.4,130.5,56.5,"Gas, Noise Alert",1
24598,2025-04-18 10:57:00,47.9,50.1,112.7,42.5,"Temp, Gas Alert",9
24599,2025-04-18 10:58:00,43.6,58.7,131.6,63.2,"Gas, Noise Alert",1
24600,2025-04-18 10:59:00,33.7,49.2,112.3,54.4,"Gas, Noise Alert",1
24601,2025-04-18 11:00:00,48.4,54.0,87.9,57.9,"Temp, Noise Alert",15
24602,2025-04-18 11:01:00,45.1,49.1,139.0,46.7,"Temp, Gas Alert",9
24603,2025-04-18 11:02:00,34.0,72.4,110.9,59.0,"Gas, Noise Alert",1
24604,2025-04-18 11:03:00,38.2,57.5,130.6,59.3,"Gas, Noise Alert",1
24605,2025-04-18 11:04:00,51.5,46.0,85.5,52.3,"Temp, Noise Alert",15
24606,2025-04-18 11:05:00,39.1,49.1,116.0,43.5,Gas Alert,0
24607,2025-04-18 11:06:00,50.7,78.6,95.7,37.8,"Temp, Humidity Alert",11
24608,2025-04-18 11:07:00,46.1,74.8,117.8,40.8,"Temp, Gas Alert",9
24609,2025-04-18 11:08:00,50.0,82.7,139.7,59.2,"Temp, Humidity, Gas, Noise Alert",13
24610,2025-04-18 11:09:00,34.4,53.7,133.8,51.7,"Gas, Noise Alert",1
24611,2025-04-18 11:10:00,34.6,68.1,81.8,63.8,Noise Alert,6
24612,2025-04-18 11:11:00,46.5,41.9,102.0,43.1,"Temp, Gas Alert",9
24613,2025-04-18 11:12:00,43.3,80.8,137.9,57.9,"Humidity, Gas, Noise Alert",4
24614,2025-04-18 11:13:00,30.8,83.8,84.4,52.2,"Humidity, Noise Alert",5
24615,2025-04-18 11:14:00,38.2,59.1,135.0,43.0,Gas Alert,0
24616,2025-04-18 11:15:00,36.2,56.5,152.2,43.6,Gas Alert,0
24617,2025-04-18 11:16:00,46.1,81.5,118.2,37.2,"Temp, Humidity, Gas Alert",12
24618,2025-04-18 11:17:00,34.7,79.6,126.5,50.7,"Humidity, Gas, Noise Alert",4
24619,2025-04-18 11:18:00,50.4,67.6,128.2,55.1,"Temp, Gas, Noise Alert",10
24620,2025-04-18 11:19:00,45.2,81.2,118.2,50.0,"Temp, Humidity, Gas Alert",12
24621,2025-04-18 11:20:00,45.4,62.7,144.7,46.6,"Temp, Gas Alert",9
24622,2025-04-18 11:21:00,40.5,44.1,91.5,55.4,Noise Alert,6
24623,2025-04-18 11:22:00,49.0,68.5,88.2,43.9,Temp Alert,8
24624,2025-04-18 11:23:00,39.2,53.4,89.4,59.6,Noise Alert,6
24625,2025-04-18 11:24:00,35.1,71.3,139.5,56.0,"Gas, Noise Alert",1
24626,2025-04-18 11:25:00,46.4,49.6,147.6,39.3,"Temp, Gas Alert",9
24627,2025-04-18 11:26:00,46.3,64.8,122.9,59.2,"Temp, Gas, Noise Alert",10
24628,2025-04-18 11:27:00,40.7,60.5,150.6,58.7,"Gas, Noise Alert",1
24629,2025-04-18 11:28:00,41.1,60.6,100.3,42.6,Gas Alert,0
24630,2025-04-18 11:29:00,52.6,67.2,110.0,57.7,"Temp, Gas, Noise Alert",10
24631,2025-04-18 11:30:00,54.7,82.9,147.0,60.7,"Temp, Humidity, Gas, Noise Alert",13
24632,2025-04-18 11:31:00,38.5,68.7,136.1,56.5,"Gas, Noise Alert",1
24633,2025-04-18 11:32:00,41.7,41.6,89.5,59.7,Noise Alert,6
24634,2025-04-18 11:33:00,32.2,80.4,129.2,54.0,"Humidity, Gas, Noise Alert",4
24635,2025-04-18 11:34:00,34.5,41.5,155.7,65.0,"Gas, Noise Alert",1
24636,2025-04-18 11:35:00,33.1,45.2,139.6,40.3,Gas Alert,0
24637,2025-04-18 11:36:00,34.1,83.3,115.8,58.1,"Humidity, Gas, Noise Alert",4
24638,2025-04-18 11:37:00,45.9,70.7,122.9,50.8,"Temp, Gas, Noise Alert",10
24639,2025-04-18 11:38:00,45.6,47.5,123.9,37.6,"Temp, Gas Alert",9
24640,2025-04-18 11:39:00,41.2,49.2,106.0,46.7,Gas Alert,0
24641,2025-04-18 11:40:00,32.0,82.5,157.2,60.5,"Humidity, Gas, Noise Alert",4
24642,2025-04-18 11:41:00,33.0,81.7,131.0,41.5,"Humidity, Gas Alert",3
24643,2025-04-18 11:42:00,42.8,84.7,121.5,64.1,"Humidity, Gas, Noise Alert",4
24644,2025-04-18 11:43:00,39.8,60.4,159.9,55.6,"Gas, Noise Alert",1
24645,2025-04-18 11:44:00,51.7,53.2,152.0,64.2,"Temp, Gas, Noise Alert",10
24646,2025-04-18 11:45:00,53.8,84.0,155.0,58.8,"Temp, Humidity, Gas, Noise Alert",13
24647,2025-04-18 11:46:00,50.8,57.5,102.4,36.1,"Temp, Gas Alert",9
24648,2025-04-18 11:47:00,52.7,61.2,86.7,35.7,Temp Alert,8
24649,2025-04-18 11:48:00,50.8,46.8,99.0,42.6,Temp Alert,8
24650,2025-04-18 11:49:00,53.5,63.3,116.8,53.1,"Temp, Gas, Noise Alert",10
24651,2025-04-18 11:50:00,49.8,73.0,131.6,52.0,"Temp, Gas, Noise Alert",10
24652,2025-04-18 11:51:00,39.9,55.8,112.0,54.8,"Gas, Noise Alert",1
24653,2025-04-18 11:52:00,34.5,79.7,83.7,44.8,Humidity Alert,2
24654,2025-04-18 11:53:00,34.7,50.6,144.9,38.4,Gas Alert,0
24655,2025-04-18 11:54:00,38.6,51.5,121.8,63.8,"Gas, Noise Alert",1
24656,2025-04-18 11:55:00,40.7,48.9,159.3,61.7,"Gas, Noise Alert",1
24657,2025-04-18 11:56:00,50.8,40.8,110.5,62.4,"Temp, Gas, Noise Alert",10
24658,2025-04-18 11:57:00,38.0,57.0,148.0,60.8,"Gas, Noise Alert",1
24659,2025-04-18 11:58:00,39.7,55.3,155.2,40.4,Gas Alert,0
24660,2025-04-18 11:59:00,50.7,40.1,86.2,38.6,Temp Alert,8
24661,2025-04-18 12:00:00,33.4,42.2,159.7,54.4,"Gas, Noise Alert",1
24662,2025-04-18 12:01:00,51.8,56.2,81.0,58.3,"Temp, Noise Alert",15
24663,2025-04-18 12:02:00,34.7,69.2,120.6,37.7,Gas Alert,0
24664,2025-04-18 12:03:00,39.1,72.1,101.7,44.0,Gas Alert,0
24665,2025-04-18 12:04:00,46.3,81.6,142.3,64.6,"Temp, Humidity, Gas, Noise Alert",13
24666,2025-04-18 12:05:00,43.6,42.8,88.3,55.8,Noise Alert,6
24667,2025-04-18 12:06:00,36.9,66.6,131.1,50.5,"Gas, Noise Alert",1
24668,2025-04-18 12:07:00,43.9,78.5,131.6,59.3,"Humidity, Gas, Noise Alert",4
24669,2025-04-18 12:08:00,31.8,84.0,127.9,50.5,"Humidity, Gas, Noise Alert",4
24670,2025-04-18 12:09:00,35.9,73.6,108.7,49.4,Gas Alert,0
24671,2025-04-18 12:10:00,31.5,66.7,134.6,46.2,Gas Alert,0
24672,2025-04-18 12:11:00,31.8,51.0,159.2,61.5,"Gas, Noise Alert",1
24673,2025-04-18 12:12:00,37.4,65.1,136.1,51.1,"Gas, Noise Alert",1
24674,2025-04-18 12:13:00,48.9,57.9,98.8,51.3,"Temp, Noise Alert",15
24675,2025-04-18 12:14:00,37.8,53.0,95.1,53.5,Noise Alert,6
24676,2025-04-18 12:15:00,44.7,46.6,86.5,47.3,Normal,7
24677,2025-04-18 12:16:00,47.0,56.7,151.9,37.8,"Temp, Gas Alert",9
24678,2025-04-18 12:17:00,52.7,73.2,118.2,50.9,"Temp, Gas, Noise Alert",10
24679,2025-04-18 12:18:00,33.9,81.0,133.6,40.5,"Humidity, Gas Alert",3
24680,2025-04-18 12:19:00,48.4,79.1,137.1,37.6,"Temp, Humidity, Gas Alert",12
24681,2025-04-18 12:20:00,39.2,63.5,145.9,52.5,"Gas, Noise Alert",1
24682,2025-04-18 12:21:00,52.6,49.7,157.7,57.3,"Temp, Gas, Noise Alert",10
24683,2025-04-18 12:22:00,43.7,82.5,153.4,64.1,"Humidity, Gas, Noise Alert",4
24684,2025-04-18 12:23:00,42.7,54.2,80.2,46.0,Normal,7
24685,2025-04-18 12:24:00,44.8,72.4,150.6,52.9,"Gas, Noise Alert",1
24686,2025-04-18 12:25:00,39.0,84.2,92.3,49.9,Humidity Alert,2
24687,2025-04-18 12:26:00,49.6,68.2,101.6,49.4,"Temp, Gas Alert",9
24688,2025-04-18 12:27:00,43.1,72.5,129.6,43.3,Gas Alert,0
24689,2025-04-18 12:28:00,31.4,77.8,114.0,36.7,"Humidity, Gas Alert",3
24690,2025-04-18 12:29:00,44.3,49.9,138.5,60.0,"Gas, Noise Alert",1
24691,2025-04-18 12:30:00,30.5,44.4,137.4,55.1,"Gas, Noise Alert",1
24692,2025-04-18 12:31:00,32.2,48.0,155.5,50.3,"Gas, Noise Alert",1
24693,2025-04-18 12:32:00,33.6,50.5,159.6,36.1,Gas Alert,0
24694,2025-04-18 12:33:00,44.6,70.4,100.5,47.7,Gas Alert,0
24695,2025-04-18 12:34:00,37.4,71.0,144.5,40.1,Gas Alert,0
24696,2025-04-18 12:35:00,34.5,83.8,129.6,37.5,"Humidity, Gas Alert",3
24697,2025-04-18 12:36:00,53.7,74.6,121.7,55.1,"Temp, Gas, Noise Alert",10
24698,2025-04-18 12:37:00,37.5,52.9,124.0,36.3,Gas Alert,0
24699,2025-04-18 12:38:00,53.9,61.8,157.4,40.1,"Temp, Gas Alert",9
24700,2025-04-18 12:39:00,44.7,78.7,86.9,63.6,"Humidity, Noise Alert",5
24701,2025-04-18 12:40:00,47.7,43.2,93.9,50.2,"Temp, Noise Alert",15
24702,2025-04-18 12:41:00,36.3,43.7,158.6,45.1,Gas Alert,0
24703,2025-04-18 12:42:00,30.9,42.4,107.3,62.7,"Gas, Noise Alert",1
24704,2025-04-18 12:43:00,51.4,56.2,126.9,47.6,"Temp, Gas Alert",9
24705,2025-04-18 12:44:00,45.6,67.5,148.4,47.0,"Temp, Gas Alert",9
24706,2025-04-18 12:45:00,34.2,61.2,157.2,45.7,Gas Alert,0
24707,2025-04-18 12:46:00,30.6,64.9,121.7,47.1,Gas Alert,0
24708,2025-04-18 12:47:00,44.0,43.1,147.1,42.8,Gas Alert,0
24709,2025-04-18 12:48:00,43.0,41.6,86.3,36.1,Normal,7
24710,2025-04-18 12:49:00,31.1,84.4,116.3,37.5,"Humidity, Gas Alert",3
24711,2025-04-18 12:50:00,34.7,57.6,113.2,52.1,"Gas, Noise Alert",1
24712,2025-04-18 12:51:00,46.0,40.5,138.1,52.2,"Temp, Gas, Noise Alert",10
24713,2025-04-18 12:52:00,47.1,50.4,94.3,62.0,"Temp, Noise Alert",15
24714,2025-04-18 12:53:00,47.4,46.3,145.4,35.9,"Temp, Gas Alert",9
24715,2025-04-18 12:54:00,53.1,66.9,129.5,48.8,"Temp, Gas Alert",9
24716,2025-04-18 12:55:00,45.8,42.2,103.1,35.2,"Temp, Gas Alert",9
24717,2025-04-18 12:56:00,37.8,57.9,125.1,46.9,Gas Alert,0
24718,2025-04-18 12:57:00,49.5,43.3,83.3,63.0,"Temp, Noise Alert",15
24719,2025-04-18 12:58:00,53.3,79.2,138.0,59.6,"Temp, Humidity, Gas, Noise Alert",13
24720,2025-04-18 12:59:00,37.4,49.0,112.0,59.6,"Gas, Noise Alert",1
24721,2025-04-18 13:00:00,48.8,76.7,125.5,39.1,"Temp, Humidity, Gas Alert",12
24722,2025-04-18 13:01:00,43.3,53.0,106.3,56.4,"Gas, Noise Alert",1
24723,2025-04-18 13:02:00,48.5,41.1,142.9,56.0,"Temp, Gas, Noise Alert",10
24724,2025-04-18 13:03:00,51.4,41.4,159.6,60.2,"Temp, Gas, Noise Alert",10
24725,2025-04-18 13:04:00,37.6,44.3,147.0,50.8,"Gas, Noise Alert",1
24726,2025-04-18 13:05:00,45.7,65.6,91.7,38.1,Temp Alert,8
24727,2025-04-18 13:06:00,54.3,64.3,122.8,57.1,"Temp, Gas, Noise Alert",10
24728,2025-04-18 13:07:00,47.3,67.7,95.6,38.7,Temp Alert,8
24729,2025-04-18 13:08:00,42.5,64.0,124.9,41.6,Gas Alert,0
24730,2025-04-18 13:09:00,46.7,79.2,126.2,43.6,"Temp, Humidity, Gas Alert",12
24731,2025-04-18 13:10:00,31.1,50.3,83.4,60.6,Noise Alert,6
24732,2025-04-18 13:11:00,30.7,75.3,97.1,55.5,"Humidity, Noise Alert",5
24733,2025-04-18 13:12:00,49.5,80.4,110.5,42.7,"Temp, Humidity, Gas Alert",12
24734,2025-04-18 13:13:00,52.1,63.9,106.4,49.4,"Temp, Gas Alert",9
24735,2025-04-18 13:14:00,44.7,76.7,132.1,56.4,"Humidity, Gas, Noise Alert",4
24736,2025-04-18 13:15:00,51.5,57.6,98.6,61.5,"Temp, Noise Alert",15
24737,2025-04-18 13:16:00,47.8,60.8,112.7,48.6,"Temp, Gas Alert",9
24738,2025-04-18 13:17:00,48.7,65.1,98.5,60.5,"Temp, Noise Alert",15
24739,2025-04-18 13:18:00,36.3,59.2,143.6,41.1,Gas Alert,0
24740,2025-04-18 13:19:00,50.6,69.8,83.1,62.9,"Temp, Noise Alert",15
24741,2025-04-18 13:20:00,31.2,49.1,149.0,43.6,Gas Alert,0
24742,2025-04-18 13:21:00,49.3,74.1,132.3,58.3,"Temp, Gas, Noise Alert",10
24743,2025-04-18 13:22:00,43.8,64.0,87.0,41.6,Normal,7
24744,2025-04-18 13:23:00,37.5,64.8,134.7,41.5,Gas Alert,0
24745,2025-04-18 13:24:00,33.7,80.4,131.1,62.4,"Humidity, Gas, Noise Alert",4
24746,2025-04-18 13:25:00,49.0,40.1,82.0,51.8,"Temp, Noise Alert",15
24747,2025-04-18 13:26:00,35.5,62.2,92.5,37.4,Normal,7
24748,2025-04-18 13:27:00,43.3,42.3,135.8,57.8,"Gas, Noise Alert",1
24749,2025-04-18 13:28:00,35.8,70.0,158.9,38.3,Gas Alert,0
24750,2025-04-18 13:29:00,33.8,54.1,110.7,55.0,"Gas, Noise Alert",1
24751,2025-04-18 13:30:00,33.8,50.5,126.9,60.3,"Gas, Noise Alert",1
24752,2025-04-18 13:31:00,38.7,77.3,116.5,48.4,"Humidity, Gas Alert",3
24753,2025-04-18 13:32:00,47.1,70.5,89.7,37.1,Temp Alert,8
24754,2025-04-18 13:33:00,31.6,56.8,135.3,35.7,Gas Alert,0
24755,2025-04-18 13:34:00,43.1,75.9,122.4,55.6,"Humidity, Gas, Noise Alert",4
24756,2025-04-18 13:35:00,48.0,79.0,104.1,56.7,"Temp, Humidity, Gas, Noise Alert",13
24757,2025-04-18 13:36:00,48.8,83.9,108.2,48.4,"Temp, Humidity, Gas Alert",12
24758,2025-04-18 13:37:00,36.7,44.2,158.9,45.5,Gas Alert,0
24759,2025-04-18 13:38:00,47.3,63.1,119.6,48.8,"Temp, Gas Alert",9
24760,2025-04-18 13:39:00,53.3,42.1,105.7,45.4,"Temp, Gas Alert",9
24761,2025-04-18 13:40:00,38.8,61.1,103.6,42.5,Gas Alert,0
24762,2025-04-18 13:41:00,41.8,75.7,145.1,39.6,"Humidity, Gas Alert",3
24763,2025-04-18 13:42:00,38.6,65.7,130.6,40.5,Gas Alert,0
24764,2025-04-18 13:43:00,47.7,41.6,139.6,60.1,"Temp, Gas, Noise Alert",10
24765,2025-04-18 13:44:00,54.6,77.3,110.2,36.2,"Temp, Humidity, Gas Alert",12
24766,2025-04-18 13:45:00,44.8,64.2,99.8,48.7,Normal,7
24767,2025-04-18 13:46:00,54.7,45.2,127.8,41.3,"Temp, Gas Alert",9
24768,2025-04-18 13:47:00,41.3,51.3,148.6,60.1,"Gas, Noise Alert",1
24769,2025-04-18 13:48:00,32.3,63.8,136.4,55.5,"Gas, Noise Alert",1
24770,2025-04-18 13:49:00,45.2,48.2,153.5,55.3,"Temp, Gas, Noise Alert",10
24771,2025-04-18 13:50:00,38.5,77.0,132.7,48.4,"Humidity, Gas Alert",3
24772,2025-04-18 13:51:00,37.6,75.7,90.1,62.1,"Humidity, Noise Alert",5
24773,2025-04-18 13:52:00,40.0,76.0,96.8,35.6,Humidity Alert,2
24774,2025-04-18 13:53:00,32.6,43.3,94.9,43.0,Normal,7
24775,2025-04-18 13:54:00,49.2,79.1,108.9,50.0,"Temp, Humidity, Gas Alert",12
24776,2025-04-18 13:55:00,36.4,41.4,105.8,55.5,"Gas, Noise Alert",1
24777,2025-04-18 13:56:00,30.9,76.5,133.6,39.6,"Humidity, Gas Alert",3
24778,2025-04-18 13:57:00,32.5,61.3,125.0,58.3,"Gas, Noise Alert",1
24779,2025-04-18 13:58:00,40.7,72.2,126.8,63.9,"Gas, Noise Alert",1
24780,2025-04-18 13:59:00,37.1,64.4,143.2,62.8,"Gas, Noise Alert",1
24781,2025-04-18 14:00:00,49.6,71.1,139.8,41.3,"Temp, Gas Alert",9
24782,2025-04-18 14:01:00,39.8,68.4,123.8,40.4,Gas Alert,0
24783,2025-04-18 14:02:00,30.5,62.6,97.0,49.3,Normal,7
24784,2025-04-18 14:03:00,43.6,58.4,158.0,43.5,Gas Alert,0
24785,2025-04-18 14:04:00,45.9,61.3,122.4,46.6,"Temp, Gas Alert",9
24786,2025-04-18 14:05:00,45.0,70.6,133.8,57.6,"Gas, Noise Alert",1
24787,2025-04-18 14:06:00,39.9,83.5,141.8,35.6,"Humidity, Gas Alert",3
24788,2025-04-18 14:07:00,32.7,42.4,129.6,47.9,Gas Alert,0
24789,2025-04-18 14:08:00,40.3,60.8,81.7,49.3,Normal,7
24790,2025-04-18 14:09:00,48.1,57.4,141.6,64.7,"Temp, Gas, Noise Alert",10
24791,2025-04-18 14:10:00,30.8,68.8,80.2,38.4,Normal,7
24792,2025-04-18 14:11:00,33.8,74.7,125.2,45.1,Gas Alert,0
24793,2025-04-18 14:12:00,31.3,62.3,148.5,41.2,Gas Alert,0
24794,2025-04-18 14:13:00,32.3,71.2,86.6,42.8,Normal,7
24795,2025-04-18 14:14:00,31.0,48.7,108.1,46.4,Gas Alert,0
24796,2025-04-18 14:15:00,45.4,41.6,136.8,55.4,"Temp, Gas, Noise Alert",10
24797,2025-04-18 14:16:00,42.0,79.7,128.7,48.8,"Humidity, Gas Alert",3
24798,2025-04-18 14:17:00,41.3,78.0,127.9,55.5,"Humidity, Gas, Noise Alert",4
24799,2025-04-18 14:18:00,33.9,75.1,136.3,56.7,"Humidity, Gas, Noise Alert",4
24800,2025-04-18 14:19:00,51.1,45.3,80.4,50.1,"Temp, Noise Alert",15
24801,2025-04-18 14:20:00,49.1,46.4,119.7,53.6,"Temp, Gas, Noise Alert",10
24802,2025-04-18 14:21:00,39.7,65.8,101.3,39.6,Gas Alert,0
24803,2025-04-18 14:22:00,41.3,80.5,147.1,48.0,"Humidity, Gas Alert",3
24804,2025-04-18 14:23:00,38.3,67.0,134.3,50.0,Gas Alert,0
24805,2025-04-18 14:24:00,43.2,78.9,109.7,58.8,"Humidity, Gas, Noise Alert",4
24806,2025-04-18 14:25:00,38.5,65.3,158.9,53.7,"Gas, Noise Alert",1
24807,2025-04-18 14:26:00,49.9,72.1,158.5,57.5,"Temp, Gas, Noise Alert",10
24808,2025-04-18 14:27:00,45.0,84.8,149.9,54.5,"Humidity, Gas, Noise Alert",4
24809,2025-04-18 14:28:00,51.0,81.9,121.5,41.4,"Temp, Humidity, Gas Alert",12
24810,2025-04-18 14:29:00,38.4,69.8,155.4,39.8,Gas Alert,0
24811,2025-04-18 14:30:00,51.6,70.6,101.3,55.2,"Temp, Gas, Noise Alert",10
24812,2025-04-18 14:31:00,35.9,84.0,157.9,64.1,"Humidity, Gas, Noise Alert",4
24813,2025-04-18 14:32:00,46.5,53.9,146.2,48.2,"Temp, Gas Alert",9
24814,2025-04-18 14:33:00,33.6,68.3,141.7,38.0,Gas Alert,0
24815,2025-04-18 14:34:00,38.8,62.3,99.5,46.0,Normal,7
24816,2025-04-18 14:35:00,46.2,60.7,84.8,57.4,"Temp, Noise Alert",15
24817,2025-04-18 14:36:00,53.5,62.1,96.9,40.4,Temp Alert,8
24818,2025-04-18 14:37:00,43.3,68.9,119.6,45.0,Gas Alert,0
24819,2025-04-18 14:38:00,44.8,59.1,89.0,58.8,Noise Alert,6
24820,2025-04-18 14:39:00,51.9,46.4,159.5,53.5,"Temp, Gas, Noise Alert",10
24821,2025-04-18 14:40:00,43.4,43.2,147.9,47.8,Gas Alert,0
24822,2025-04-18 14:41:00,47.8,73.8,139.0,40.7,"Temp, Gas Alert",9
24823,2025-04-18 14:42:00,32.9,76.0,141.4,44.2,"Humidity, Gas Alert",3
24824,2025-04-18 14:43:00,46.1,64.2,83.0,55.5,"Temp, Noise Alert",15
24825,2025-04-18 14:44:00,40.6,44.0,138.7,63.2,"Gas, Noise Alert",1
24826,2025-04-18 14:45:00,32.8,50.7,157.9,64.1,"Gas, Noise Alert",1
24827,2025-04-18 14:46:00,33.7,72.6,117.2,40.6,Gas Alert,0
24828,2025-04-18 14:47:00,50.2,76.5,123.0,49.1,"Temp, Humidity, Gas Alert",12
24829,2025-04-18 14:48:00,43.2,75.3,100.8,43.7,"Humidity, Gas Alert",3
24830,2025-04-18 14:49:00,32.9,83.3,97.2,64.7,"Humidity, Noise Alert",5
24831,2025-04-18 14:50:00,34.5,63.1,99.9,52.7,Noise Alert,6
24832,2025-04-18 14:51:00,50.2,71.7,146.5,37.3,"Temp, Gas Alert",9
24833,2025-04-18 14:52:00,43.4,76.6,147.5,37.0,"Humidity, Gas Alert",3
24834,2025-04-18 14:53:00,46.7,68.1,139.8,63.0,"Temp, Gas, Noise Alert",10
24835,2025-04-18 14:54:00,41.8,56.5,113.9,37.4,Gas Alert,0
24836,2025-04-18 14:55:00,33.1,73.0,87.5,35.1,Normal,7
24837,2025-04-18 14:56:00,54.0,40.9,129.9,45.4,"Temp, Gas Alert",9
24838,2025-04-18 14:57:00,50.5,46.1,127.1,50.1,"Temp, Gas, Noise Alert",10
24839,2025-04-18 14:58:00,50.2,76.2,155.9,43.8,"Temp, Humidity, Gas Alert",12
24840,2025-04-18 14:59:00,34.0,47.4,99.7,60.5,Noise Alert,6
24841,2025-04-18 15:00:00,35.0,63.2,132.8,46.5,Gas Alert,0
24842,2025-04-18 15:01:00,54.6,52.8,93.5,48.2,Temp Alert,8
24843,2025-04-18 15:02:00,39.1,41.8,100.9,56.9,"Gas, Noise Alert",1
24844,2025-04-18 15:03:00,44.7,42.7,118.9,63.8,"Gas, Noise Alert",1
24845,2025-04-18 15:04:00,48.1,76.2,130.2,39.0,"Temp, Humidity, Gas Alert",12
24846,2025-04-18 15:05:00,39.2,54.5,140.4,46.9,Gas Alert,0
24847,2025-04-18 15:06:00,51.5,76.9,107.0,52.1,"Temp, Humidity, Gas, Noise Alert",13
24848,2025-04-18 15:07:00,42.2,47.8,143.7,58.6,"Gas, Noise Alert",1
24849,2025-04-18 15:08:00,50.5,55.7,120.7,53.9,"Temp, Gas, Noise Alert",10
24850,2025-04-18 15:09:00,44.6,60.8,95.3,36.4,Normal,7
24851,2025-04-18 15:10:00,34.5,83.0,138.0,45.2,"Humidity, Gas Alert",3
24852,2025-04-18 15:11:00,51.0,54.2,159.1,55.8,"Temp, Gas, Noise Alert",10
24853,2025-04-18 15:12:00,37.5,48.3,158.2,52.1,"Gas, Noise Alert",1
24854,2025-04-18 15:13:00,51.1,70.2,106.4,42.3,"Temp, Gas Alert",9
24855,2025-04-18 15:14:00,52.5,67.5,106.3,41.3,"Temp, Gas Alert",9
24856,2025-04-18 15:15:00,39.7,83.4,149.4,36.7,"Humidity, Gas Alert",3
24857,2025-04-18 15:16:00,38.5,71.8,111.4,55.8,"Gas, Noise Alert",1
24858,2025-04-18 15:17:00,38.5,42.5,105.9,53.1,"Gas, Noise Alert",1
24859,2025-04-18 15:18:00,45.4,84.5,144.9,60.3,"Temp, Humidity, Gas, Noise Alert",13
24860,2025-04-18 15:19:00,42.8,47.1,95.1,35.7,Normal,7
24861,2025-04-18 15:20:00,31.6,49.4,132.0,42.0,Gas Alert,0
24862,2025-04-18 15:21:00,51.0,58.4,88.2,43.4,Temp Alert,8
24863,2025-04-18 15:22:00,33.2,41.5,143.8,47.7,Gas Alert,0
24864,2025-04-18 15:23:00,37.4,62.9,123.4,59.2,"Gas, Noise Alert",1
24865,2025-04-18 15:24:00,33.6,40.7,153.0,36.6,Gas Alert,0
24866,2025-04-18 15:25:00,48.8,76.0,145.8,60.2,"Temp, Humidity, Gas, Noise Alert",13
24867,2025-04-18 15:26:00,48.7,68.5,130.8,49.5,"Temp, Gas Alert",9
24868,2025-04-18 15:27:00,47.0,49.9,148.2,57.6,"Temp, Gas, Noise Alert",10
24869,2025-04-18 15:28:00,33.8,40.2,139.8,46.2,Gas Alert,0
24870,2025-04-18 15:29:00,46.3,72.6,159.4,39.3,"Temp, Gas Alert",9
24871,2025-04-18 15:30:00,47.1,76.1,120.0,52.2,"Temp, Humidity, Gas, Noise Alert",13
24872,2025-04-18 15:31:00,37.7,44.9,103.8,35.9,Gas Alert,0
24873,2025-04-18 15:32:00,32.8,40.7,132.3,62.6,"Gas, Noise Alert",1
24874,2025-04-18 15:33:00,50.7,65.6,120.6,46.6,"Temp, Gas Alert",9
24875,2025-04-18 15:34:00,47.8,52.2,103.1,55.4,"Temp, Gas, Noise Alert",10
24876,2025-04-18 15:35:00,49.4,78.7,124.6,55.5,"Temp, Humidity, Gas, Noise Alert",13
24877,2025-04-18 15:36:00,46.1,68.7,151.3,55.0,"Temp, Gas, Noise Alert",10
24878,2025-04-18 15:37:00,38.8,79.7,112.8,64.5,"Humidity, Gas, Noise Alert",4
24879,2025-04-18 15:38:00,38.4,41.1,87.5,64.2,Noise Alert,6
24880,2025-04-18 15:39:00,33.5,44.8,104.5,52.3,"Gas, Noise Alert",1
24881,2025-04-18 15:40:00,34.9,60.1,106.5,61.3,"Gas, Noise Alert",1
24882,2025-04-18 15:41:00,53.6,58.7,139.3,42.5,"Temp, Gas Alert",9
24883,2025-04-18 15:42:00,53.3,74.0,158.4,46.1,"Temp, Gas Alert",9
24884,2025-04-18 15:43:00,42.5,45.2,151.3,43.1,Gas Alert,0
24885,2025-04-18 15:44:00,47.9,46.5,86.5,48.0,Temp Alert,8
24886,2025-04-18 15:45:00,53.5,42.4,128.4,55.5,"Temp, Gas, Noise Alert",10
24887,2025-04-18 15:46:00,45.6,80.6,94.7,64.9,"Temp, Humidity, Noise Alert",14
24888,2025-04-18 15:47:00,45.7,52.9,152.2,57.4,"Temp, Gas, Noise Alert",10
24889,2025-04-18 15:48:00,46.5,76.3,100.6,36.5,"Temp, Humidity, Gas Alert",12
24890,2025-04-18 15:49:00,35.5,63.3,151.2,49.2,Gas Alert,0
24891,2025-04-18 15:50:00,38.1,79.8,83.2,46.6,Humidity Alert,2
24892,2025-04-18 15:51:00,54.0,57.1,134.7,37.7,"Temp, Gas Alert",9
24893,2025-04-18 15:52:00,37.6,62.8,135.9,47.6,Gas Alert,0
